row_id,url_listing,platform,judul_listing,deskripsi,skills_raw
3123,https://fastwork.id/user/belindapro/video-editing-49733826?badges=&page=3&position=28&source=browse&subcategorySlug=video-editing,fastwork,Jasa Editing Video Profesional & Berkualitas,Jasa Editing Video Profesional & Berkualitas,Jasa Editing Video Profesional & Berkualitas
3124,https://fastwork.id/user/rizkydiwanm/video-editing-84822810?badges=rehire&page=3&position=29&source=browse&subcategorySlug=video-editing,fastwork,Editing Youtube Video,Editing Youtube Video,Editing Youtube Video
3125,https://fastwork.id/user/idussalam/video-editing-81180739?badges=milestone&page=3&position=30&source=browse&subcategorySlug=video-editing,fastwork,"Membuat Video Story Instagram (Toko Online, Perusahaan, Lembaga, dll) Edisi Ramadan","Membuat Video Story Instagram (Toko Online, Perusahaan, Lembaga, dll) Edisi Ramadan",Instagram
3126,https://fastwork.id/user/ahmadjuan/video-editing-40032135?badges=&page=3&position=31&source=browse&subcategorySlug=video-editing,fastwork,"EDITOR VIDEO (TIKTOK,IG) Pengerjaan Cepat","EDITOR VIDEO (TIKTOK,IG) Pengerjaan Cepat",tiktok ads
3127,https://fastwork.id/user/manofidn/video-editing-59268826?badges=rehire&page=3&position=32&source=browse&subcategorySlug=video-editing,fastwork,"Video Editing konten Youtube Podcast, Film, Short Movie, Iklan, dll","Video Editing konten Youtube Podcast, Film, Short Movie, Iklan, dll",video editing
3128,https://fastwork.id/user/rendyf/video-editing-98679159?badges=&page=3&position=33&source=browse&subcategorySlug=video-editing,fastwork,"Video Editor untuk Reels, TikTok, dan Shorts","Video Editor untuk Reels, TikTok, dan Shorts",tiktok ads
3129,https://fastwork.id/user/ghani12526/video-editing-17380426?badges=&page=3&position=34&source=browse&subcategorySlug=video-editing,fastwork,"Editing video untuk pribadi, perusahaan, Dll","Editing video untuk pribadi, perusahaan, Dll","Editing video untuk pribadi, perusahaan, Dll"
3130,https://fastwork.id/user/arohmanov/video-editing-70753114?badges=milestone&page=3&position=35&source=browse&subcategorySlug=video-editing,fastwork,VIDEO EDITOR PENGALAMAN UNTUK SEMUA KEBUTUHAN,VIDEO EDITOR PENGALAMAN UNTUK SEMUA KEBUTUHAN,VIDEO EDITOR PENGALAMAN UNTUK SEMUA KEBUTUHAN
3131,https://fastwork.id/user/mvikarp/video-editing-13107945?badges=&page=3&position=36&source=browse&subcategorySlug=video-editing,fastwork,professional editor wedding video,professional editor wedding video,professional editor wedding video
3132,https://fastwork.id/user/ahmadravi/video-editing-56071094?badges=milestone&page=3&position=37&source=browse&subcategorySlug=video-editing,fastwork,"Editing Profesional Video dan audio podcast,reels IG,Short TikTok dll","Editing Profesional Video dan audio podcast,reels IG,Short TikTok dll",tiktok ads
3133,https://fastwork.id/user/gapsprovisuality/video-editing-27091632?badges=&page=3&position=38&source=browse&subcategorySlug=video-editing,fastwork,"EDITING VIDEO REELS VIRAL ( SDE ) - Tiktok, iNstagram, Short","EDITING VIDEO REELS VIRAL ( SDE ) - Tiktok, iNstagram, Short",Instagram
3134,https://fastwork.id/user/dsamid.id/video-editing-74539593?badges=&page=3&position=39&source=browse&subcategorySlug=video-editing,fastwork,"Edit Video - Event, Wedding, Brand | Cepat, Rapi, Estetik Siap Upload!","Edit Video - Event, Wedding, Brand | Cepat, Rapi, Estetik Siap Upload!",video editing
3135,https://fastwork.id/user/zljqpjui/video-editing-19617455?badges=&page=3&position=40&source=browse&subcategorySlug=video-editing,fastwork,"Jasa Edit video di semua platform (Harga Terjangkau, Pengerjaan Cepat )","Jasa Edit video di semua platform (Harga Terjangkau, Pengerjaan Cepat )",video editing
3136,https://fastwork.id/user/vinworks/video-editing-19355264?badges=&page=4&position=1&source=browse&subcategorySlug=video-editing,fastwork,Jasa Edit Video TikTok / Reels / Shorts High Retention dengan Strategi Psikologi & MBA,Jasa Edit Video TikTok / Reels / Shorts High Retention dengan Strategi Psikologi & MBA,"tiktok ads, video editing"
3137,https://fastwork.id/user/hafidzij/video-editing-36750077?badges=&page=4&position=2&source=browse&subcategorySlug=video-editing,fastwork,"JASA VIDEO EDITOR PROFESIONAL, Bisa Sehari Jadi","JASA VIDEO EDITOR PROFESIONAL, Bisa Sehari Jadi","JASA VIDEO EDITOR PROFESIONAL, Bisa Sehari Jadi"
3138,https://fastwork.id/user/naufal82/video-editing-11918216?badges=&page=4&position=3&source=browse&subcategorySlug=video-editing,fastwork,"Saya akan membuat video pendek dari Podcast untuk TikTok, Instagram Reels dan YouTube Shorts","Saya akan membuat video pendek dari Podcast untuk TikTok, Instagram Reels dan YouTube Shorts",Instagram
3139,https://fastwork.id/user/falllz/video-editing-22114303?badges=&page=4&position=5&source=browse&subcategorySlug=video-editing,fastwork,Fallz Content Creator | Video Review & Editing TikTok,Fallz Content Creator | Video Review & Editing TikTok,tiktok ads
3140,https://fastwork.id/user/ianherdian/video-editing-71882431?badges=&page=4&position=6&source=browse&subcategorySlug=video-editing,fastwork,"Jasa Photography, Video Editor dan Digital Marketing","Jasa Photography, Video Editor dan Digital Marketing","Jasa Photography, Video Editor dan Digital Marketing"
3141,https://fastwork.id/user/vandyovansa/video-editing-15881022?badges=&page=4&position=7&source=browse&subcategorySlug=video-editing,fastwork,VIDEO EDITOR PROFESIONAL BERKUALITAS,VIDEO EDITOR PROFESIONAL BERKUALITAS,VIDEO EDITOR PROFESIONAL BERKUALITAS
3142,https://fastwork.id/user/miftahhe/video-editing-52113579?badges=&page=4&position=8&source=browse&subcategorySlug=video-editing,fastwork,Video Editor | Reels - Tiktok - Youtube Shorts,Video Editor | Reels - Tiktok - Youtube Shorts,tiktok ads
3143,https://fastwork.id/user/apcreate/video-editing-58461112?badges=&page=4&position=9&source=browse&subcategorySlug=video-editing,fastwork,Jasa Edit Video Profesional,Jasa Edit Video Profesional,video editing
3144,https://fastwork.id/user/hannakristina/video-editing-90028001?badges=&page=4&position=10&source=browse&subcategorySlug=video-editing,fastwork,Jasa Video Editing (UGC/TikTok Ads/Reels/YT Shorts,Jasa Video Editing (UGC/TikTok Ads/Reels/YT Shorts,TikTok Ads
3145,https://fastwork.id/user/jhonferi/video-editing-45079129?badges=&page=4&position=11&source=browse&subcategorySlug=video-editing,fastwork,JASA PENGEDITAN VIDEO,JASA PENGEDITAN VIDEO,JASA PENGEDITAN VIDEO
3146,https://fastwork.id/user/oksapratama/video-editing-25337259?badges=&page=4&position=12&source=browse&subcategorySlug=video-editing,fastwork,"EDIT VIDEO PENDEK | Video Brand/Merek, Tiktok, Reels, Youtube Shorts","EDIT VIDEO PENDEK | Video Brand/Merek, Tiktok, Reels, Youtube Shorts","tiktok ads, video editing"
3147,https://fastwork.id/user/auliaulfa97/video-editing-68440543?badges=&page=4&position=13&source=browse&subcategorySlug=video-editing,fastwork,Edit video dengan VO,Edit video dengan VO,video editing
3148,https://fastwork.id/user/cutmil/video-editing-28115561?badges=&page=4&position=14&source=browse&subcategorySlug=video-editing,fastwork,"Editing short video (Canva, Capcut,and filmora)","Editing short video (Canva, Capcut,and filmora)",Canva
3149,https://fastwork.id/user/bagaskan/video-editing-46555619?badges=&page=4&position=15&source=browse&subcategorySlug=video-editing,fastwork,Professional Short Video Editing,Professional Short Video Editing,video editing
3150,https://fastwork.id/user/zafa_faris/video-editing-92763283?badges=&page=4&position=16&source=browse&subcategorySlug=video-editing,fastwork,"Freelaancer Content Editor, Aerial Videographer","Freelaancer Content Editor, Aerial Videographer","Freelaancer Content Editor, Aerial Videographer"
3151,https://fastwork.id/user/alboutvis/video-editing-83182860?badges=&page=4&position=17&source=browse&subcategorySlug=video-editing,fastwork,"Video Editor | Video Ads, Event, Social Media Content","Video Editor | Video Ads, Event, Social Media Content","Video Editor | Video Ads, Event, Social Media Content"
3152,https://fastwork.id/user/fizhstory/video-editing-62871059?badges=&page=4&position=18&source=browse&subcategorySlug=video-editing,fastwork,Jasa Editor Video Profesional,Jasa Editor Video Profesional,Jasa Editor Video Profesional
3153,https://fastwork.id/user/puterinad.va/video-editing-58198892?badges=&page=4&position=19&source=browse&subcategorySlug=video-editing,fastwork,"UGC & Social Media Video Editing | Beauty, Product, Wedding, BTS","UGC & Social Media Video Editing | Beauty, Product, Wedding, BTS",video editing
3154,https://fastwork.id/user/tasyadnp/video-editing-54807764?badges=&page=4&position=20&source=browse&subcategorySlug=video-editing,fastwork,Video Editing/Video Editing Youtube/Video Editing Sosial Media/Video Editing Reels/Jasa Video Edit,Video Editing/Video Editing Youtube/Video Editing Sosial Media/Video Editing Reels/Jasa Video Edit,video editing
3155,https://fastwork.id/user/vw_entertainment/video-editing-95905432?badges=&page=4&position=21&source=browse&subcategorySlug=video-editing,fastwork,"VIDEO EDITING AFTER EFFECT FOR YOUR EVENT, GET ""WAHH"" FROM YOUR AUDIENCE","VIDEO EDITING AFTER EFFECT FOR YOUR EVENT, GET ""WAHH"" FROM YOUR AUDIENCE",video editing
3156,https://fastwork.id/user/abdipranowo/video-editing-59507738?badges=&page=4&position=22&source=browse&subcategorySlug=video-editing,fastwork,Clipper Video Semua Potensi Viral,Clipper Video Semua Potensi Viral,Clipper Video Semua Potensi Viral
3157,https://fastwork.id/user/vw_entertainment/video-editing-27703530?badges=&page=4&position=23&source=browse&subcategorySlug=video-editing,fastwork,EDIT VIDEO CAPCUT (REELS/TIKTOK/SHORTS) Simple namun menarik !,EDIT VIDEO CAPCUT (REELS/TIKTOK/SHORTS) Simple namun menarik !,"tiktok ads, video editing"
3158,https://fastwork.id/user/baskorofarriz/video-editing-33807456?badges=&page=4&position=24&source=browse&subcategorySlug=video-editing,fastwork,Jasa Clipper Podcast & Konten Viral,Jasa Clipper Podcast & Konten Viral,Jasa Clipper Podcast & Konten Viral
3159,https://fastwork.id/user/andez1/video-editing-51319913?badges=&page=4&position=25&source=browse&subcategorySlug=video-editing,fastwork,"""Jasa Video Editing, Gambar Asset Game & Poster Film Live Action - PT Andez Studio Creative""","""Jasa Video Editing, Gambar Asset Game & Poster Film Live Action - PT Andez Studio Creative""",video editing
3160,https://fastwork.id/user/hnrldn13/video-editing-53016624?badges=&page=4&position=26&source=browse&subcategorySlug=video-editing,fastwork,"Editor konten Shorts, Tiktok dan Reels","Editor konten Shorts, Tiktok dan Reels",tiktok ads
3161,https://fastwork.id/user/ashproject/video-editing-51694148?badges=&page=4&position=28&source=browse&subcategorySlug=video-editing,fastwork,"Edit Video Viral Buat Sosial Media | TikTok, Reels, YouTube Shorts | Cepat, Profesional & Engaging","Edit Video Viral Buat Sosial Media | TikTok, Reels, YouTube Shorts | Cepat, Profesional & Engaging","tiktok ads, video editing"
3162,https://fastwork.id/user/alvinnxz/video-editing-52500143?badges=&page=4&position=29&source=browse&subcategorySlug=video-editing,fastwork,desain dan editing vidio,desain dan editing vidio,desain dan editing vidio
3163,https://fastwork.id/user/vizione1/video-editing-79151619?badges=&page=4&position=30&source=browse&subcategorySlug=video-editing,fastwork,Video Youtube Paket Lengkap,Video Youtube Paket Lengkap,Video Youtube Paket Lengkap
3164,https://fastwork.id/user/okamisar/video-editing-47467928?badges=&page=4&position=31&source=browse&subcategorySlug=video-editing,fastwork,Edit Video Berkualitas Semua Konsep,Edit Video Berkualitas Semua Konsep,video editing
3165,https://fastwork.id/user/masp01/video-editing-81315441?badges=&page=4&position=32&source=browse&subcategorySlug=video-editing,fastwork,Editor Profesional untuk Proyek Konten,Editor Profesional untuk Proyek Konten,Editor Profesional untuk Proyek Konten
3166,https://fastwork.id/user/rfebriann/video-editing-30568158?badges=&page=4&position=34&source=browse&subcategorySlug=video-editing,fastwork,Jasa Edit short Konten TikTok & Reels,Jasa Edit short Konten TikTok & Reels,tiktok ads
3167,https://fastwork.id/user/naufalarifx/video-editing-46527867?badges=&page=4&position=35&source=browse&subcategorySlug=video-editing,fastwork,Jasa Edit Video Profesional - Short & Long Video | Full Request & Siap Upload!,Jasa Edit Video Profesional - Short & Long Video | Full Request & Siap Upload!,video editing
3168,https://fastwork.id/user/rezkykukuh/video-editing-93320144?badges=&page=4&position=36&source=browse&subcategorySlug=video-editing,fastwork,Editing Video Konten Tiktok Instagram Reels CapCut Sehari Selesai,Editing Video Konten Tiktok Instagram Reels CapCut Sehari Selesai,Instagram
3169,https://fastwork.id/user/kyweeee/video-editing-90402372?badges=&page=4&position=37&source=browse&subcategorySlug=video-editing,fastwork,"Jasa Editing Video (Tiktok, Reels IG dll) Profesional, Berkualitas dan Berpengalaman!","Jasa Editing Video (Tiktok, Reels IG dll) Profesional, Berkualitas dan Berpengalaman!",tiktok ads
3170,https://fastwork.id/user/bangdenius/video-editing-77525149?badges=&page=4&position=39&source=browse&subcategorySlug=video-editing,fastwork,"Edit Video TikTok, Instagram & YouTube","Edit Video TikTok, Instagram & YouTube",Instagram
3171,https://fastwork.id/user/fathanrama/video-editing-83885237?badges=&page=4&position=40&source=browse&subcategorySlug=video-editing,fastwork,FAST RESPON! Edit Video untuk Reels/Tiktok/Youtube,FAST RESPON! Edit Video untuk Reels/Tiktok/Youtube,"tiktok ads, video editing"
3172,https://fastwork.id/user/virtue/video-editing-63382539?badges=&page=5&position=1&source=browse&subcategorySlug=video-editing,fastwork,Edit Video Konten TikTok dan IG,Edit Video Konten TikTok dan IG,"tiktok ads, video editing"
3173,https://fastwork.id/user/hasbun/video-editing-35030943?badges=&page=5&position=2&source=browse&subcategorySlug=video-editing,fastwork,Video Editing ( Perencanaan s/d Publikasi ),Video Editing ( Perencanaan s/d Publikasi ),video editing
3174,https://fastwork.id/user/arel1512/video-editing-89093280?badges=&page=5&position=3&source=browse&subcategorySlug=video-editing,fastwork,Social Media Video Creator | Engaging Reels & Shorts,Social Media Video Creator | Engaging Reels & Shorts,Social Media Video Creator | Engaging Reels & Shorts
3175,https://fastwork.id/user/aan.dsgn/video-editing-40876730?badges=&page=5&position=5&source=browse&subcategorySlug=video-editing,fastwork,Edit Video Reels / Konten Tiktok / Short,Edit Video Reels / Konten Tiktok / Short,"tiktok ads, video editing"
3176,https://fastwork.id/user/lpddfxow/video-editing-71414818?badges=&page=5&position=6&source=browse&subcategorySlug=video-editing,fastwork,Edit Video Segala Kebutuhan,Edit Video Segala Kebutuhan,video editing
3177,https://fastwork.id/user/prihanndini/video-editing-37043648?badges=&page=5&position=7&source=browse&subcategorySlug=video-editing,fastwork,Video Editing Capcut Pro / Buat Lighting Keren/Color Grading,Video Editing Capcut Pro / Buat Lighting Keren/Color Grading,video editing
3178,https://fastwork.id/user/khaairizki/video-editing-87978108?badges=&page=5&position=8&source=browse&subcategorySlug=video-editing,fastwork,EDITING VIDEO 1 HARI JADI,EDITING VIDEO 1 HARI JADI,EDITING VIDEO 1 HARI JADI
3179,https://fastwork.id/user/naufalardh/video-editing-32885029?badges=&page=5&position=9&source=browse&subcategorySlug=video-editing,fastwork,"EDIT KONTEN YOUTUBE, EVENT, TIKTOK, REELS, & MOTION GRAPHIC","EDIT KONTEN YOUTUBE, EVENT, TIKTOK, REELS, & MOTION GRAPHIC",tiktok ads
3180,https://fastwork.id/user/luisfernando/video-editing-26054033?badges=&page=5&position=11&source=browse&subcategorySlug=video-editing,fastwork,Video Editing Montage game | Jedag Jedug Game MURAH,Video Editing Montage game | Jedag Jedug Game MURAH,video editing
3181,https://fastwork.id/user/fransiskus_work/video-editing-67544632?badges=&page=5&position=12&source=browse&subcategorySlug=video-editing,fastwork,Editing Video Dokumentasi & Konten,Editing Video Dokumentasi & Konten,Editing Video Dokumentasi & Konten
3182,https://fastwork.id/user/rifqiaminullloh/video-editing-69888832?badges=&page=5&position=13&source=browse&subcategorySlug=video-editing,fastwork,Video Editor Profesional Untuk Semua Jenis Video,Video Editor Profesional Untuk Semua Jenis Video,Video Editor Profesional Untuk Semua Jenis Video
3183,https://fastwork.id/user/dhickaa38/video-editing-84355200?badges=&page=5&position=14&source=browse&subcategorySlug=video-editing,fastwork,Video Editing for Reels/Tiktok Content,Video Editing for Reels/Tiktok Content,"tiktok ads, video editing"
3184,https://fastwork.id/user/ayurhm/video-editing-66731421?badges=&page=5&position=15&source=browse&subcategorySlug=video-editing,fastwork,JASA EDITING SHORT VIDEO KUALITAS SUDAH HD,JASA EDITING SHORT VIDEO KUALITAS SUDAH HD,JASA EDITING SHORT VIDEO KUALITAS SUDAH HD
3185,https://fastwork.id/user/tikaanggrn/video-editing-94084479?badges=&page=5&position=16&source=browse&subcategorySlug=video-editing,fastwork,VIDEO EDITOR | KATEGORI APA SAJA,VIDEO EDITOR | KATEGORI APA SAJA,VIDEO EDITOR | KATEGORI APA SAJA
3186,https://fastwork.id/user/rikizulfi/video-editing-69308151?badges=&page=5&position=18&source=browse&subcategorySlug=video-editing,fastwork,"Jasa Edit Video YouTube, Shorts, Reels & TikTok Viral Style","Jasa Edit Video YouTube, Shorts, Reels & TikTok Viral Style","tiktok ads, video editing"
3187,https://fastwork.id/user/aammahzuan/video-editing-87862296?badges=&page=5&position=19&source=browse&subcategorySlug=video-editing,fastwork,Jasa Edit Video Profesional untuk Segala Kebutuhan,Jasa Edit Video Profesional untuk Segala Kebutuhan,video editing
3188,https://fastwork.id/user/hilmiherumi/video-editing-24362207?badges=&page=5&position=20&source=browse&subcategorySlug=video-editing,fastwork,"Youtube Shorts, Reels, TIktok | Typography Style (Raymond Chin - Ferry Irwandi - Wirilett)","Youtube Shorts, Reels, TIktok | Typography Style (Raymond Chin - Ferry Irwandi - Wirilett)",tiktok ads
3189,https://fastwork.id/user/isnatul/video-editing-92277326?badges=&page=5&position=21&source=browse&subcategorySlug=video-editing,fastwork,"VIDEO EDITOR | Untuk Reels, Tiktok, Marketplace & Youtube Short","VIDEO EDITOR | Untuk Reels, Tiktok, Marketplace & Youtube Short",tiktok ads
3190,https://fastwork.id/user/baguscreativepreneur/video-editing-26258037?badges=&page=5&position=22&source=browse&subcategorySlug=video-editing,fastwork,Creative Video Editing,Creative Video Editing,video editing
3191,https://fastwork.id/user/yuliana012/video-editing-30157196?badges=&page=5&position=23&source=browse&subcategorySlug=video-editing,fastwork,Mengedit Video dalam bentuk mentahan,Mengedit Video dalam bentuk mentahan,video editing
3192,https://fastwork.id/user/darius81/video-editing-60417353?badges=&page=5&position=25&source=browse&subcategorySlug=video-editing,fastwork,"Video Konten (Shoot Video,Storyline,Editing)","Video Konten (Shoot Video,Storyline,Editing)","Video Konten (Shoot Video,Storyline,Editing)"
3193,https://fastwork.id/user/amiilush/video-editing-38171775?badges=&page=5&position=27&source=browse&subcategorySlug=video-editing,fastwork,"Video Editing (News, Podcast, Talkshow, etc)","Video Editing (News, Podcast, Talkshow, etc)",video editing
3194,https://fastwork.id/user/produser/video-editing-14839615?badges=&page=5&position=28&source=browse&subcategorySlug=video-editing,fastwork,Editor: Profesional dengan pengerjaan cepat!,Editor: Profesional dengan pengerjaan cepat!,Editor: Profesional dengan pengerjaan cepat!
3195,https://fastwork.id/user/egbertangenius/video-editing-55987081?badges=&page=5&position=29&source=browse&subcategorySlug=video-editing,fastwork,Video Editing | Video Promotion | Motion Graphic,Video Editing | Video Promotion | Motion Graphic,video editing
3196,https://fastwork.id/user/hansenh/video-editing-71756241?badges=&page=5&position=30&source=browse&subcategorySlug=video-editing,fastwork,Kelas Editing CapCut 1-on-1 – Dari Basic Sampai Editing Cepat,Kelas Editing CapCut 1-on-1 – Dari Basic Sampai Editing Cepat,Kelas Editing CapCut 1-on-1 – Dari Basic Sampai Editing Cepat
3197,https://fastwork.id/user/khotami_elnashif/video-editing-47964362?badges=&page=5&position=31&source=browse&subcategorySlug=video-editing,fastwork,Jasa Video Islami + Voice Over Manusia – Cinematic & Emotional,Jasa Video Islami + Voice Over Manusia – Cinematic & Emotional,voice over
3198,https://fastwork.id/user/kadek88/video-editing-21111841?badges=&page=5&position=32&source=browse&subcategorySlug=video-editing,fastwork,editing video murah berkualitas,editing video murah berkualitas,editing video murah berkualitas
3199,https://fastwork.id/user/auliarwhyd/video-editing-61554333?badges=&page=5&position=34&source=browse&subcategorySlug=video-editing,fastwork,JASA PENGEDITAN VIDEO,JASA PENGEDITAN VIDEO,JASA PENGEDITAN VIDEO
3200,https://fastwork.id/user/makospace/video-editing-78250406?badges=&page=5&position=35&source=browse&subcategorySlug=video-editing,fastwork,Jasa Editing Video Profesional Cepat dan Berkualitas!!,Jasa Editing Video Profesional Cepat dan Berkualitas!!,Jasa Editing Video Profesional Cepat dan Berkualitas!!
3201,https://fastwork.id/user/tfniqbal/video-editing-43913551?badges=&page=5&position=36&source=browse&subcategorySlug=video-editing,fastwork,Edit Video Tiktok/Reels/Short Instant,Edit Video Tiktok/Reels/Short Instant,"tiktok ads, video editing"
3202,https://fastwork.id/user/tfniqbal/video-editing-14884362?badges=&page=5&position=37&source=browse&subcategorySlug=video-editing,fastwork,Edit Video Cinematic/Wedding/Event/Korporat,Edit Video Cinematic/Wedding/Event/Korporat,video editing
3203,https://fastwork.id/user/viinzo/video-editing-61811735?badges=&page=5&position=38&source=browse&subcategorySlug=video-editing,fastwork,Video Editing (Reels/Shorts),Video Editing (Reels/Shorts),video editing
3204,https://fastwork.id/user/joyaku.studiodesain/video-editing-56570184?badges=&page=5&position=40&source=browse&subcategorySlug=video-editing,fastwork,Jasa Bikin Video Youtube seperti On The Spot atau Calon Sarjana,Jasa Bikin Video Youtube seperti On The Spot atau Calon Sarjana,Jasa Bikin Video Youtube seperti On The Spot atau Calon Sarjana
3205,https://fastwork.id/user/shidiqhnf/motion-graphics-32474324?badges=milestone&page=1&position=1&source=browse&subcategorySlug=motion-graphics,fastwork,Video Animasi 2D | Motion Graphic | Explainer Video untuk UMKM ~ STANDARD,Video Animasi 2D | Motion Graphic | Explainer Video untuk UMKM ~ STANDARD,animation
3206,https://fastwork.id/user/saeffy/motion-graphics-33976870?badges=&page=1&position=2&source=browse&subcategorySlug=motion-graphics,fastwork,PEMBUATAN 2D WHITEBOARD ANIMASI,PEMBUATAN 2D WHITEBOARD ANIMASI,animation
3207,https://fastwork.id/user/rfebriann/motion-graphics-61760122?badges=&page=1&position=4&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Graphic Sosmed Basic,Motion Graphic Sosmed Basic,Motion Graphic Sosmed Basic
3208,https://fastwork.id/user/halojudith/motion-graphics-79520255?badges=&page=1&position=5&source=browse&subcategorySlug=motion-graphics,fastwork,Bumper Video/Logo Opener/Motion Logo/Logo Reveal/Bumper Still/Slideshow Video,Bumper Video/Logo Opener/Motion Logo/Logo Reveal/Bumper Still/Slideshow Video,Bumper Video/Logo Opener/Motion Logo/Logo Reveal/Bumper Still/Slideshow Video
3209,https://fastwork.id/user/sigitpras_/motion-graphics-59973482?badges=milestone%2Crehire&page=1&position=6&source=browse&subcategorySlug=motion-graphics,fastwork,Video Motion Graphic/Animasi/Bumper event & Website,Video Motion Graphic/Animasi/Bumper event & Website,animation
3210,https://fastwork.id/user/vscosgxu/motion-graphics-79893600?badges=milestone&page=1&position=7&source=browse&subcategorySlug=motion-graphics,fastwork,"Video Animasi Explainer 2D, Modul Pembelajaran, Presentasi, Promosi, Iklan Produk","Video Animasi Explainer 2D, Modul Pembelajaran, Presentasi, Promosi, Iklan Produk",animation
3211,https://fastwork.id/user/hasnafath/motion-graphics-15813571?badges=&page=1&position=8&source=browse&subcategorySlug=motion-graphics,fastwork,VIDEO ANIMASI durasi pendek dan panjang,VIDEO ANIMASI durasi pendek dan panjang,animation
3212,https://fastwork.id/user/gegeprima/motion-graphics-12788139?badges=&page=1&position=9&source=browse&subcategorySlug=motion-graphics,fastwork,"Membuat animasi motion untuk kebutuhan acara atau promosi (Bumper Logo, Bumper Opening dll)","Membuat animasi motion untuk kebutuhan acara atau promosi (Bumper Logo, Bumper Opening dll)",animation
3213,https://fastwork.id/user/kalembo/motion-graphics-18928205?badges=milestone&page=1&position=10&source=browse&subcategorySlug=motion-graphics,fastwork,"Paket Lengkap Animasi, Flyer, Promosi, Event, dan Bumper Video","Paket Lengkap Animasi, Flyer, Promosi, Event, dan Bumper Video",animation
3214,https://fastwork.id/user/fahmiaml/motion-graphics-77254053?badges=&page=1&position=11&source=browse&subcategorySlug=motion-graphics,fastwork,Event Music Support Visual,Event Music Support Visual,Event Music Support Visual
3215,https://fastwork.id/user/galuh23/motion-graphics-55716522?badges=&page=1&position=12&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Animasi 2D karakter ANIME & KARTUN,Jasa Animasi 2D karakter ANIME & KARTUN,animation
3216,https://fastwork.id/user/bideee12/motion-graphics-38565658?badges=&page=1&position=13&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Motion Graphics 2D,Jasa Motion Graphics 2D,after effects
3217,https://fastwork.id/user/dickyodie/motion-graphics-51313231?badges=&page=1&position=14&source=browse&subcategorySlug=motion-graphics,fastwork,"Motion Graphic Logo Motion, Product, Bumper, Lower Third, Reels, Tiktok","Motion Graphic Logo Motion, Product, Bumper, Lower Third, Reels, Tiktok",tiktok ads
3218,https://fastwork.id/user/anggastnt/motion-graphics-41896370?badges=rehire&page=1&position=15&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Motion Graphic 2D Profesional untuk Konten Sosial Media & Branding,Jasa Motion Graphic 2D Profesional untuk Konten Sosial Media & Branding,branding
3219,https://fastwork.id/user/fahmiaml/motion-graphics-17875816?badges=&page=1&position=16&source=browse&subcategorySlug=motion-graphics,fastwork,Vidio Animasi 2D | Motion Graphic | Explainer | Pengenalan Website / Aplikasi | Ucapan Hari Besar,Vidio Animasi 2D | Motion Graphic | Explainer | Pengenalan Website / Aplikasi | Ucapan Hari Besar,animation
3220,https://fastwork.id/user/hamidp/motion-graphics-90385519?badges=milestone&page=1&position=17&source=browse&subcategorySlug=motion-graphics,fastwork,Profesional Motion Graphics Editing | SUPER CEPAT DAN PASTI PERFECT,Profesional Motion Graphics Editing | SUPER CEPAT DAN PASTI PERFECT,after effects
3221,https://fastwork.id/user/uhnjjmhb/motion-graphics-12958167?badges=&page=1&position=18&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Graphic Iklan,Motion Graphic Iklan,Motion Graphic Iklan
3222,https://fastwork.id/user/ihzam26/motion-graphics-74899087?badges=milestone&page=1&position=19&source=browse&subcategorySlug=motion-graphics,fastwork,"JASA VIDEO ANIMASI, REVISI UNLIMITED, GRATIS DESAIN X-BANNER","JASA VIDEO ANIMASI, REVISI UNLIMITED, GRATIS DESAIN X-BANNER",animation
3223,https://fastwork.id/user/lpddfxow/motion-graphics-82809603?badges=&page=1&position=20&source=browse&subcategorySlug=motion-graphics,fastwork,Membuat Video Promosi / Ads / Iklan,Membuat Video Promosi / Ads / Iklan,Membuat Video Promosi / Ads / Iklan
3224,https://fastwork.id/user/habibcheng/motion-graphics-52337776?badges=&page=1&position=21&source=browse&subcategorySlug=motion-graphics,fastwork,Montion Graphic Animasi Berbagai Kebutuhan!,Montion Graphic Animasi Berbagai Kebutuhan!,animation
3225,https://fastwork.id/user/mshandywinata/motion-graphics-36909400?badges=&page=1&position=22&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi/Motion Grafis untuk Kebutuhan Promosi,Animasi/Motion Grafis untuk Kebutuhan Promosi,animation
3226,https://fastwork.id/user/evasendana/motion-graphics-18526458?badges=milestone&page=1&position=23&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Graphics & Video Costume,Motion Graphics & Video Costume,after effects
3227,https://fastwork.id/user/yudesign/motion-graphics-55743148?badges=&page=1&position=24&source=browse&subcategorySlug=motion-graphics,fastwork,"PROMO !! JASA VIDEO ANIMASI, EXPLAINER PREMIUM","PROMO !! JASA VIDEO ANIMASI, EXPLAINER PREMIUM",animation
